CaseID;Prefix length;Groud truth;Predicted;Levenshtein;Damerau_Levenshtein;Jaccard;Ground truth times;Predicted times;MAE;MAE_days
4087;2;ª¨¢¤ª¡§¦¬;ª¡§¦¬;0,5555555555555556;0,5555555555555556;0,625;65366;205107,52883281247;139741,52883281247;1,6173788059353296
4088;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;46586;204592,48267943916;158006,48267943916;1,828778734715731
4089;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;50396;57869,77766287292;7473,777662872919;0,08650205628325137
4090;2;ª¨¢¤ª¨¢¤ª¡§¦¥;ª¡§¦¬;0,3076923076923077;0,3076923076923077;0,4444444444444444;55931;13648,29996909674;42282,70003090326;0,48938310220952846
4091;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;12023;13496,842493856515;1473,842493856515;0,017058362197413367
4092;2;ª¡§£;ª¡§¦¬;0,6;0,6;0,5;905;13222,569970395243;12317,569970395243;0,14256446724994495
4093;2;ª¡«¨¢¤ª¡«¨¢¤ª¡¨¢¤ª¨¢¤ª¡§¦¬;ª¡§¦¬;0,1923076923076923;0,1923076923076923;0,5555555555555556;145160;74532,04322723941;70627,95677276059;0,8174532033884327
4094;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;5927;13946,582515803419;8019,582515803419;0,09281924208105809
4095;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;3678;13858,635526047552;10180,635526047552;0,11783142969962444
4096;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;7883;14672,367853478034;6789,367853478034;0,07858064645229206
4097;2;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1,0;1,0;1,0;71753;51397,14163507834;20355,85836492166;0,23560021255696365
4098;2;ª¡§¦¥;ª¡§¦¬;0,8;0,8;0,6666666666666666;1568;13715,617707653952;12147,617707653952;0,14059742717192072
4099;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;1950;10231,614761670357;8281,614761670357;0,09585202270451802
4100;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;52951;102440,49313567807;49489,49313567807;0,5727950594407184
4101;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;3239;11275,695936278667;8036,695936278667;0,09301731407729939
4102;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;2119;10229,424315458875;8110,424315458875;0,09387065179929253
4103;2;ª¨¢¤ª¡§¦¬;ª¡§¦¬;0,5555555555555556;0,5555555555555556;0,625;46578;165732,0759576978;119154,07595769779;1,379098101362243
4104;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;40949;107716,45278751847;66767,45278751847;0,7727714442999823
4105;2;ª«¨¢¤ª«©£;ª¡§¦¬;0,11111111111111116;0,11111111111111116;0,09090909090909094;1900;10201,666047572922;8301,666047572922;0,09608409777283475
4106;2;ª«¨¢¤ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,33333333333333337;0,33333333333333337;0,5555555555555556;8198;13238,671896360442;5040,671896360442;0,05834110991157919
4107;2;¢¤«¨¢¤ª«¨£;¢¤ª¡§¦¬;0,19999999999999996;0,19999999999999996;0,30000000000000004;534706;125031,79889225725;409674,20110774273;4,741599549858133
4108;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;46205;204735,70194875123;158530,70194875123;1,8348460873698058
4109;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;54485;144078,08867671443;89593,08867671443;1,03695704486938
4110;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;2955;14667,269186353918;11712,269186353918;0,13555867113835554
4111;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;5621;14591,711549003707;8970,711549003707;0,10382767996532068
4113;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;13546;14643,906442080088;1097,9064420800878;0,012707250487038054
4114;2;ª¡«¨¢¤ª¡«¨¢¤ª¡§¦¬;ª¡§¦¬;0,2941176470588235;0,2941176470588235;0,5555555555555556;211378;223045,813656313;11667,813656312996;0,13504413954065966
4115;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;5043;13715,453378843495;8672,453378843495;0,1003756178106886
4116;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;11555;11197,707828663437;357,2921713365631;0,004135326057136147
4117;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;44827;202711,48611863964;157884,48611863964;1,827366737484255
4118;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;3191;14545,185092996157;11354,185092996157;0,13141417931708516
4119;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;11406;23268,172862035193;11862,172862035193;0,13729366738466658
4120;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;3433;14127,781450114499;10694,781450114499;0,12378219270965855
4121;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;64240;14036,96021766214;50203,03978233786;0,581053701184466
4122;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4928;13344,957812076675;8416,957812076675;0,09741849319533188
4123;2;ª«¨¢¤ª¡§¦¥;ª¡§¦¬;0,4;0,4;0,4;5199;13321,378743857364;8122,378743857364;0,09400901323908986
4124;2;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1,0;1,0;1,0;3538;28416,539112745948;24878,539112745948;0,2879460545456707
4125;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;6567;13915,105386574152;7348,105386574152;0,08504751604831196
4126;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;56995;252052,29730983794;195057,29730983794;2,257607607752754
4127;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;7360;13836,255368906732;6476,255368906732;0,07495665936234643
4128;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;2071;13721,530642776306;11650,530642776306;0,1348441046617628
4129;2;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1,0;1,0;1,0;106961;213938,2078372404;106977,20783724039;1,238162127745838
4130;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;6030;13203,743741192688;7173,743741192688;0,08302944144898944
4131;2;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,5555555555555556;25193;14363,707803334328;10829,292196665672;0,12533903005400085
4132;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4801;14796,182054723948;9995,182054723948;0,11568497748523088
4133;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4050;14663,51175187555;10613,51175187555;0,12284157120226331
4134;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;2748;14691,03555797823;11943,03555797823;0,13822957821734064
4135;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;132337;75482,34936205039;56854,65063794961;0,6580399379392317
4136;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;45393;149202,67525471983;103809,67525471983;1,2015008710037016
4137;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;55459;212114,73010858684;156655,73010858684;1,8131450244049403
4138;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;2441;13700,500787200137;11259,500787200137;0,13031829614814974
4139;2;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1,0;1,0;1,0;62168;60359,50122100543;1808,4987789945735;0,020931698830955713
4140;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;82731;217368,12943409762;134637,12943409762;1,5583001091909445
4141;2;ª£;ª¡§¦¬;0,19999999999999996;0,19999999999999996;0,16666666666666663;5872;201718,38943873195;195846,38943873195;2,266740618503842
4142;2;ª¡«¨¢¤ª¡«¨¢¨¢¨¢¤ª¡§¦¬;ª¡§¦¬;0,23809523809523814;0,23809523809523814;0,5555555555555556;214153;227580,14106251302;13427,141062513023;0,1554067252605674
4143;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;51768;208586,55257956358;156818,55257956358;1,8150295437449488
4144;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;46438;324477,55885092804;278039,55885092804;3,2180504496635187
4145;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;41800;204415,1110707414;162615,1110707414;1,882119341096544
4146;2;ª¡§£;ª¡§¦¬;0,6;0,6;0,5;777;10192,630744132992;9415,630744132992;0,10897720768672445
4147;2;ª¡§£;ª¡§¦¬;0,6;0,6;0,5;751;11330,941129997103;10579,941129997103;0,12245302233792944
4148;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;2758;10184,032804421844;7426,032804421844;0,08594945375488246
4149;2;ª¡§¦¥;ª¡§¦¬;0,8;0,8;0,6666666666666666;2688;11347,203757205198;8659,203757205198;0,10022226570839349
4150;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;40865;205256,3207714098;164391,3207714098;1,9026773237431691
4151;2;ª¡«¨¢¤ª¨¢¤ª¡§¦¬;ª¡§¦¬;0,33333333333333337;0,33333333333333337;0,5555555555555556;48248;147494,9332552756;99246,9332552756;1,1486913571212454
4152;2;ª¡§¦¥;ª¡§¦¬;0,8;0,8;0,6666666666666666;1864;13711,462933608875;11847,462933608875;0,13712341358343605
4153;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4159;13700,51844136226;9541,51844136226;0,1104342412194706
4154;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;2868;10231,583322751507;7363,583322751507;0,08522665882814244
4155;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4149;13665,493309221743;9516,493309221743;0,11014459848636277
4156;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;12611;10232,544023560242;2378,455976439758;0,02752842565323794
4158;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4355;13510,13269220617;9155,13269220617;0,10596218393757142
4162;2;ª¡§¦¥;ª¡§¦¬;0,8;0,8;0,6666666666666666;1165;13193,083771161673;12028,083771161673;0,13921393253659345
4163;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;5742;14690,809923276014;8948,809923276014;0,10357418892680571
4164;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;5079;13572,584411638763;8493,584411638763;0,09830537513470791
4165;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4137;10237,009921983023;6100,009921983023;0,07060196668961832
4166;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;3979;10230,962041347444;6251,962041347444;0,07236067177485468
4174;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;6118;13203,50226611213;7085,502266112129;0,08200812808000149
4175;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4953;10115,71724294787;5162,717242947871;0,05975367179337813
4177;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;47901;170243,59273540656;122342,59273540656;1,4160022307338722
4178;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;1623;10230,819357023429;8607,819357023429;0,09962753885443783
4179;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4567;10231,803395183462;5664,803395183462;0,0655648541109197
4180;2;¢¤ª¡§¦¥;¢¤ª¡§¦¬;0,8571428571428572;0,8571428571428572;0,75;85547;122722,03146378984;37175,03146378984;0,430266567867938
4181;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;11179;14394,33850013299;3215,33850013299;0,03721456597376146
4182;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;44437;203193,41886797643;158756,41886797643;1,8374585517126902
4183;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;43466;163091,64643540452;119625,64643540452;1,384556093002367
4184;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;2498;13572,018752937283;11074,018752937283;0,12817151334418153
4185;2;ª¡¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,625;8268;11270,006217480151;3002,0062174801515;0,034745442331946194
4186;2;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,5555555555555556;8130;11270,689167532732;3140,6891675327315;0,03635056906866587
4187;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4085;10234,978484149575;6149,978484149575;0,07118030652950896
4189;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;46414;270633,0303941121;224219,0303941121;2,5951276665985197
4190;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;45039;200724,68090909586;155685,68090909586;1,8019176031145354
4191;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;3242;11293,433774294384;8051,433774294384;0,09318789090618501
4192;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;1660;13829,368552813508;12169,368552813508;0,14084917306497116
4193;2;ª«¨¢¤ª«¨¢¤ª¡§¦¥;ª¡§¦¬;0,2666666666666667;0,2666666666666667;0,4;2843;13214,775536898575;10371,775536898575;0,1200436983437335
4194;2;ª¡£;ª¡§¦¬;0,4;0,4;0,33333333333333326;80284;74381,99010432046;5902,009895679541;0,06831029971851321
4195;2;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,5555555555555556;39393;144023,40043553535;104630,40043553535;1,2110000050409184
4196;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4442;13195,098764022183;8753,098764022183;0,10130901347247896
4197;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;2774;14671,013077913396;11897,013077913396;0,13769691062399764
4198;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;5753;14637,114426419092;8884,114426419092;0,10282539845392467
4199;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;47923;202281,79566259534;154358,79566259534;1,7865601349837423
42;2;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,5555555555555556;10222;34417,96971307245;24195,969713072453;0,2800459457531534
4200;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;118238;126645,70684347184;8407,706843471839;0,09731142179944258
4201;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;47438;200310,71595842295;152872,71595842295;1,7693601384076731
4202;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;1626;11281,710443292694;9655,710443292694;0,11175590790848025
4203;2;ª«¨¢¤ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,33333333333333337;0,33333333333333337;0,5555555555555556;48703;201394,0587804059;152691,0587804059;1,7672576247732166
4204;2;ª¢¨¤ª¡§¦¬;ª¡§¦¬;0,5555555555555556;0,5555555555555556;0,625;1688;11219,505640292002;9531,505640292002;0,11031835231819447
4205;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;12464;11199,716533740178;1264,2834662598216;0,014632910489118306
4206;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;10090;14055,218248865925;3965,2182488659255;0,04589372973224451
4207;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;11617;10228,147653515687;1388,8523464843129;0,01607467993616103
4208;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;11979;13300,053967038588;1321,0539670385879;0,015289976470354027
4209;2;ª¡§¦¥;ª¡§¦¬;0,8;0,8;0,6666666666666666;4394;13263,395220307006;8869,395220307006;0,10265503727207183
4210;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;2855;10178,997740648943;7323,997740648943;0,08476849236862204
4211;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4943;13195,306744562273;8252,306744562273;0,09551280954354482
4212;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4700;13194,696829536566;8494,696829536566;0,0983182503418584
4214;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;8562;13018,461858674214;4456,461858674214;0,05157941966058119
4229;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;42055;205687,28958226214;163632,28958226214;1,8938922405354415
4230;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;46307;205641,0864634431;159334,0864634431;1,8441445192528136
4231;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4240;10114,061137437937;5874,061137437937;0,0679868187203465
4232;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;2848;12038,40942803563;9190,40942803563;0,10637047949115312
4233;2;ª«¨¢¤ª«¨¢¤ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,25;0,25;0,5555555555555556;68158;13843,070359162273;54314,92964083773;0,6286450189911774
4234;2;ª¡«¨¢¤ª¡§¦¬;ª¡§¦¬;0,4545454545454546;0,4545454545454546;0,5555555555555556;52090;130984,1352024196;78894,1352024196;0,9131265648428194
4235;2;ª¡«¨¢¤ª¡§¦¬;ª¡§¦¬;0,4545454545454546;0,4545454545454546;0,5555555555555556;2858;13198,117021150796;10340,117021150796;0,11967728033739347
4236;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;2883;11012,908896306082;8129,908896306082;0,09409616778132039
4237;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;44912;245376,1236657806;200464,1236657806;2,32018661650209
4238;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;69494;8982,69258577504;60511,30741422496;0,7003623543313074
4239;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;9046;13260,358099827085;4214,3580998270845;0,048777292822072736
4240;2;«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5555555555555556;0,5555555555555556;0,5555555555555556;213056;20847,789653212272;192208,21034678773;2,224632064198932
4241;2;ª¡§¦¥;ª¡§¦¬;0,8;0,8;0,6666666666666666;6111;13453,067306005181;7342,067306005181;0,08497763085654145
4242;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;6745;33068,95133998806;26323,95133998806;0,30467536273134327
4243;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;43824;202392,28798473492;158568,28798473492;1,835281110934432
4244;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;51941;99231,7130149375;47290,7130149375;0,5473462154506655
4245;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;2606;11181,543871292966;8575,543871292966;0,09925397999181675
4246;2;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1,0;1,0;1,0;64004;62898,455103085595;1105,5448969144054;0,012795658529101915
4247;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;50803;130267,04998094238;79464,04998094238;0,9197228007053516
4248;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;962;13248,038396718577;12286,038396718577;0,14219951848053908
4249;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;2574;12069,039641158619;9495,039641158619;0,10989629214303957
