CaseID;Prefix length;Groud truth;Predicted;Levenshtein;Damerau_Levenshtein;Jaccard;Ground truth times;Predicted times;MAE;MAE_days
4052;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;10610;33039,68412491618;22429,68412491618;0,2596028255198632
4053;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;46037;89069,84089981909;43032,840899819086;0,4980652881923505
4054;2;ª¡«¨¢¤ª¡§¦¬;ª¡§¦¬;0,4545454545454546;0,4545454545454546;0,5555555555555556;4418;13768,007763865045;9350,007763865045;0,10821768245214174
4055;2;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1,0;1,0;1,0;410366;233687,84754228554;176678,15245771446;2,0448860238161397
4056;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;1743;7750,446821627461;6007,446821627461;0,0695306345095771
4057;2;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1,0;1,0;1,0;70100;250177,21586070137;180077,21586070137;2,0842270354247843
4058;2;¨¤ª¡§¦¬;ª¡§¦¬;0,7142857142857143;0,7142857142857143;0,7142857142857143;3544;8337,205874413361;4793,205874413361;0,05547691984274723
4059;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;1604;9224,615791846769;7620,615791846769;0,08820157166489316
4060;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;5404;11721,364376396532;6317,364376396532;0,07311764324533022
4063;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;2379;7303,836181295415;4924,836181295415;0,05700041876499323
4064;2;¤ª¨¤ª¨¤ª¨¤ª¨¤¨¤ª¡§¦¨¢¤ª¡§¦¬;¢¤ª¡§¦¬;0,2592592592592593;0,2592592592592593;0,875;665971;25161,23326151132;640809,7667384887;7,416779707621397
4065;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;25330;59273,78040756819;33943,78040756819;0,3928678287912985
4066;2;ª¡§£;ª¡§¦¬;0,6;0,6;0,5;132;6749,508308006989;6617,508308006989;0,07659153134267348
4067;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;7925;14240,427821871039;6315,427821871039;0,07309522941980369
4068;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4213;6582,2220626388125;2369,2220626388125;0,02742155165091218
4069;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;5101;15197,837217639644;10096,837217639644;0,11686154187082921
4070;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;5121;9243,428115373677;4122,428115373677;0,04771328837238053
4071;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;9390;49266,31111071069;39876,31111071069;0,46153137859618854
4072;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;22577;10377,29594016631;12199,70405983369;0,14120027847029734
4074;2;ª¡¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,625;6707;11336,84511711948;4629,845117119479;0,05358617033703101
4075;2;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,5555555555555556;44462;221972,25897895757;177510,25897895757;2,0545168863305276
4076;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;7690;11710,10875977221;4020,1087597722108;0,04652903657143762
4077;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;5979;19133,909809456996;13154,909809456996;0,15225590057241895
4078;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;55236;157811,994403464;102575,99440346399;1,1872221574475
4081;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4728;15403,385594600799;10675,385594600799;0,12355770364121295
4082;2;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,5555555555555556;3108;12245,909678181759;9137,909678181759;0,10576284349747406
4083;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;47595;202133,0919948086;154538,0919948086;1,7886353240139885
4084;2;£;ª¡§¦¬;0,0;0,0;0,0;286;9204,90721729477;8918,90721729477;0,10322809279276356
4085;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;2718;11840,668543814358;9122,668543814358;0,10558644147933284
4086;2;«¨¢¤«¨¢¤ª¡§¦¬;ª¡§¦¬;0,3846153846153846;0,3846153846153846;0,5555555555555556;62516;11308,61901393724;51207,38098606276;0,5926780206720227
4087;2;ª¨¢¤ª¡§¦¬;ª¡§¦¬;0,5555555555555556;0,5555555555555556;0,625;65366;138201,68896379336;72835,68896379336;0,843005659303164
4088;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;46586;168978,79487284287;122392,79487284287;1,416583273991237
4089;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;50396;75301,84716254861;24905,847162548613;0,28826211993690526
4090;2;ª¨¢¤ª¨¢¤ª¡§¦¥;ª¡§¦¬;0,3076923076923077;0,3076923076923077;0,4444444444444444;55931;9588,417529114544;46342,582470885456;0,536372482301915
4091;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;12023;19046,930654726064;7023,930654726064;0,08129549368895907
4092;2;ª¡§£;ª¡§¦¬;0,6;0,6;0,5;905;8964,795618462367;8059,795618462367;0,0932846715099811
4093;2;ª¡«¨¢¤ª¡«¨¢¤ª¡¨¢¤ª¨¢¤ª¡§¦¬;ª¡§¦¬;0,1923076923076923;0,1923076923076923;0,5555555555555556;145160;92933,38898444184;52226,611015558155;0,6044746645319231
4094;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;5927;10588,791109547044;4661,7911095470445;0,05395591561975746
4095;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;3678;8991,117006837912;5313,117006837912;0,061494409801364724
4096;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;7883;12579,472012271646;4696,472012271646;0,05435731495684776
4097;2;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1,0;1,0;1,0;71753;80306,59148394817;8553,59148394817;0,0989999014345853
4098;2;ª¡§¦¥;ª¡§¦¬;0,8;0,8;0,6666666666666666;1568;15199,74435082471;13631,74435082471;0,157774818875286
4099;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;1950;9204,315198269021;7254,3151982690215;0,08396198146144701
4100;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;52951;76952,68012395366;24001,680123953658;0,27779722365687104
4101;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;3239;7311,159998360668;4072,1599983606684;0,047131481462507736
4102;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;2119;9204,137447458594;7085,137447458594;0,08200390564188187
4103;2;ª¨¢¤ª¡§¦¬;ª¡§¦¬;0,5555555555555556;0,5555555555555556;0,625;46578;153481,103162554;106903,103162554;1,2373044347517825
4104;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;40949;85490,64284225747;44541,64284225747;0,5155282736372392
4105;2;ª«¨¢¤ª«©£;ª¡§¦¬;0,11111111111111116;0,11111111111111116;0,09090909090909094;1900;9209,290044420432;7309,2900444204315;0,08459826440301425
4106;2;ª«¨¢¤ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,33333333333333337;0,33333333333333337;0,5555555555555556;8198;10307,813511127291;2109,8135111272913;0,024419137860269575
4107;2;¢¤«¨¢¤ª«¨£;¢¤ª¡§¦¬;0,19999999999999996;0,19999999999999996;0,30000000000000004;534706;137459,49492885693;397246,50507114304;4,5977604753604515
4108;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;46205;170494,21883881086;124289,21883881086;1,4385326254491997
4109;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;54485;105901,51084625188;51416,510846251884;0,5950985051649523
4110;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;2955;15504,218429842329;12549,218429842329;0,14524558367873067
4111;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;5621;12190,691812138939;6569,691812138939;0,07603809967753401
4113;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;13546;19886,302871506537;6340,3028715065375;0,07338313508688123
4114;2;ª¡«¨¢¤ª¡«¨¢¤ª¡§¦¬;ª¡§¦¬;0,2941176470588235;0,2941176470588235;0,5555555555555556;211378;137846,60136931756;73531,39863068244;0,8510578545217875
4115;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;5043;15198,982803475004;10155,982803475004;0,11754609726244218
4116;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;11555;12889,981396357305;1334,9813963573051;0,01545117356895029
4117;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;44827;168574,70657944598;123747,70657944598;1,4322651224472913
4118;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;3191;13779,039438652013;10588,039438652013;0,12254675276217608
4119;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;11406;22623,648423428192;11217,648423428192;0,12983389378967816
4120;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;3433;7940,816730405207;4507,816730405207;0,05217380475006026
4121;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;64240;10493,05875521341;53746,94124478659;0,6220710792220671
4122;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4928;10921,24413347717;5993,24413347717;0,06936625154487465
4123;2;ª«¨¢¤ª¡§¦¥;ª¡§¦¬;0,4;0,4;0,4;5199;9207,900686045055;4008,9006860450554;0,046399313495891846
4124;2;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1,0;1,0;1,0;3538;10681,058290428711;7143,058290428711;0,08267428576885083
4125;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;6567;14333,696695074863;7766,696695074863;0,08989232285966277
4126;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;56995;139883,8046168065;82888,8046168065;0,9593611645463715
4127;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;7360;10382,877436532624;3022,8774365326244;0,034987007367275745
4128;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;2071;7544,038832073567;5473,038832073567;0,06334535685270333
4129;2;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1,0;1,0;1,0;106961;106028,28671457249;932,7132854275114;0,010795292655411012
4130;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;6030;9176,17784957308;3146,1778495730796;0,0364140954811699
4131;2;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,5555555555555556;25193;17198,328997748446;7994,6710022515545;0,09253091437791151
4132;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4801;14660,393011125536;9859,393011125536;0,11411334503617518
4133;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4050;11128,281989678351;7078,281989678351;0,08192456006572166
4134;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;2748;7700,678892167456;4952,678892167456;0,05732267236304926
4135;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;132337;105340,1994217353;26996,800578264694;0,31246296965584136
4136;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;45393;138976,33279974075;93583,33279974075;1,0831404259229254
4137;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;55459;169325,1385784727;113866,13857847269;1,3178951224360265
4138;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;2441;9228,642391838066;6787,642391838066;0,07856067583145909
4139;2;¢¤ª¡§¦¬;¢¨¢¨¢¨¢¨¢¨¢¨¢¨¢¤ª¡§¦¬;0,33333333333333337;0,33333333333333337;0,875;62168;167884,1204971547;105716,12049715471;1,2235662094578093
4140;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;82731;154607,71246649747;71876,71246649747;0,8319063942881652
4141;2;ª£;ª¡§¦¬;0,19999999999999996;0,19999999999999996;0,16666666666666663;5872;143676,83278806816;137804,83278806816;1,5949633424544927
4142;2;ª¡«¨¢¤ª¡«¨¢¨¢¨¢¤ª¡§¦¬;ª¡§¦¬;0,23809523809523814;0,23809523809523814;0,5555555555555556;214153;139246,86904953443;74906,13095046557;0,8669691082229811
4143;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;51768;166578,9717495971;114810,97174959711;1,3288306915462629
4144;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;46438;160629,03882386204;114191,03882386204;1,3216555419428477
4145;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;41800;137222,19082547794;95422,19082547794;1,1044235049245132
4146;2;ª¡§£;ª¡§¦¬;0,6;0,6;0,5;777;9211,564287442543;8434,564287442543;0,0976222718453998
4147;2;ª¡§£;ª¡§¦¬;0,6;0,6;0,5;751;6501,700703677707;5750,700703677707;0,06655903592219568
4148;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;2758;9213,150259979657;6455,150259979657;0,07471238726828307
4149;2;ª¡§¦¥;ª¡§¦¬;0,8;0,8;0,6666666666666666;2688;8824,149987414992;6136,149987414992;0,07102025448396981
4150;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;40865;170064,02076514607;129199,02076514607;1,4953590366336351
4151;2;ª¡«¨¢¤ª¨¢¤ª¡§¦¬;ª¡§¦¬;0,33333333333333337;0,33333333333333337;0,5555555555555556;48248;132808,2853611798;84560,28536117979;0,9787070064951364
4152;2;ª¡§¦¥;ª¡§¦¬;0,8;0,8;0,6666666666666666;1864;15196,690664452932;13332,690664452932;0,15431354935709413
4153;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4159;9228,624495838103;5069,624495838103;0,05867620944257064
4154;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;2868;9204,355343350016;6336,3553433500165;0,07333744610358815
4155;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4149;24465,252744420934;20316,252744420934;0,2351418141715386
4156;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;12611;9203,386540973732;3407,613459026268;0,03943997059058181
4158;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4355;12242,880175593713;7887,880175593713;0,09129490943974204
4162;2;ª¡§¦¥;ª¡§¦¬;0,8;0,8;0,6666666666666666;1165;10393,994117319411;9228,994117319411;0,10681706154304874
4163;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;5742;11297,38758109665;5555,387581096649;0,0642984673738038
4164;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;5079;9222,36283055434;4143,362830554341;0,04795558831660116
4165;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4137;9201,72922627461;5064,7292262746105;0,058619551230030216
4166;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;3979;9204,156552647744;5225,156552647744;0,06047634898897852
4174;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;6118;9176,157535194743;3058,157535194743;0,03539534184253175
4175;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4953;9227,176129030424;4274,176129030424;0,049469631123037316
4177;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;47901;105834,69830693683;57933,69830693683;0,6705289155895466
4178;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;1623;9204,3422841068;7581,3422841068;0,08774701717716205
4179;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4567;9203,372514379169;4636,372514379169;0,053661718916425565
4180;2;¢¤ª¡§¦¥;¢¤ª¡§¦¬;0,8571428571428572;0,8571428571428572;0,75;85547;136152,01099514222;50605,01099514222;0,585706145777109
4181;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;11179;41746,88012501638;30567,88012501638;0,35379490885435627
4182;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;44437;163263,41635427653;118826,41635427653;1,3753057448411636
4183;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;43466;168587,16219541905;125121,16219541905;1,4481615994840167
4184;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;2498;9222,326071203068;6724,326071203068;0,0778278480463318
4185;2;ª¡¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,625;8268;8735,803965227555;467,8039652275547;0,005414397745689291
4186;2;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,5555555555555556;8130;10484,892858798627;2354,8928587986265;0,02725570438424336
4187;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4085;9201,70238227467;5116,7023822746705;0,059221092387438314
4189;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;46414;141691,1276988463;95277,1276988463;1,1027445335514618
4190;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;45039;144314,56787123033;99275,56787123033;1,1490227762873881
4191;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;3242;7312,06423003439;4070,0642300343898;0,04710722488465729
4192;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;1660;11024,883013145069;9364,883013145069;0,10838984968917903
4193;2;ª«¨¢¤ª«¨¢¤ª¡§¦¥;ª¡§¦¬;0,2666666666666667;0,2666666666666667;0,4;2843;12097,718948447988;9254,718948447988;0,10711480264407393
4194;2;ª¡£;ª¡§¦¬;0,4;0,4;0,33333333333333326;80284;54877,331644799895;25406,668355200105;0,2940586615185197
4195;2;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,5555555555555556;39393;106314,47821584584;66921,47821584584;0,7745541460167342
4196;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4442;14689,43918641411;10247,43918641411;0,11860462021312629
4197;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;2774;7577,523578109305;4803,523578109305;0,05559633770959844
4198;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;5753;14592,114692678511;8839,114692678511;0,10230456820229758
4199;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;47923;168982,43840169988;121059,43840169988;1,401150907427082
42;2;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,5555555555555556;10222;30308,975086926126;20086,975086926126;0,23248813758016348
4200;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;118238;63666,368592020524;54571,631407979476;0,6316161042590217
4201;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;47438;169159,27337223658;121721,27337223658;1,4088110344008864
4202;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;1626;6524,410727628625;4898,410727628625;0,05669456860681279
4203;2;ª«¨¢¤ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,33333333333333337;0,33333333333333337;0,5555555555555556;48703;167280,90002645843;118577,90002645843;1,37242939845438
4204;2;ª¢¨¤ª¡§¦¬;ª¡§¦¬;0,5555555555555556;0,5555555555555556;0,625;1688;7303,230377512942;5615,230377512942;0,06499109233232572
4205;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;12464;13383,337355939671;919,3373559396714;0,01064047865670916
4206;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;10090;26146,650864570736;16056,650864570736;0,18584086648808723
4207;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;11617;9204,801050484188;2412,1989495158123;0,02791896932309968
4208;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;11979;9206,14494334615;2772,8550566538506;0,03209322982238253
4209;2;ª¡§¦¥;ª¡§¦¬;0,8;0,8;0,6666666666666666;4394;9202,790168866914;4808,7901688669135;0,055657293621144834
4210;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;2855;9213,214347006546;6358,214347006546;0,07359044383109428
4211;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4943;10403,937038162787;5460,937038162787;0,06320528979355078
4212;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4700;14689,133745225581;9989,133745225581;0,11561497390307386
4214;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;8562;41296,84699561065;32734,84699561065;0,3788755439306788
4229;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;42055;89349,33917618799;47294,33917618799;0,5473881849095832
4230;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;46307;173109,3718331047;126802,3718331047;1,4676200443646377
4231;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;4240;9227,214581246557;4987,214581246557;0,05772239098664996
4232;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;2848;8791,939605862986;5943,939605862986;0,06879559729008086
4233;2;ª«¨¢¤ª«¨¢¤ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,25;0,25;0,5555555555555556;68158;21217,387276089146;46940,612723910854;0,5432941287489682
4234;2;ª¡«¨¢¤ª¡§¦¬;ª¡§¦¬;0,4545454545454546;0,4545454545454546;0,5555555555555556;52090;117630,99831376599;65540,99831376599;0,7585763693722916
4235;2;ª¡«¨¢¤ª¡§¦¬;ª¡§¦¬;0,4545454545454546;0,4545454545454546;0,5555555555555556;2858;11770,059029534532;8912,059029534532;0,10314883136035338
4236;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;2883;7297,8170793624795;4414,8170793624795;0,051097419900028695
4237;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;44912;224138,07594141178;179226,07594141178;2,074375878951525
4238;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;69494;73097,52526331277;3603,5252633127675;0,041707468325379256
4239;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;9046;11878,034666220083;2832,0346662200827;0,03277817900717688
4240;2;«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5555555555555556;0,5555555555555556;0,5555555555555556;213056;25819,793726358253;187236,20627364176;2,1670857207597427
4241;2;ª¡§¦¥;ª¡§¦¬;0,8;0,8;0,6666666666666666;6111;8825,786504060103;2714,7865040601027;0,031421140093288225
4242;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;6745;34862,754477732764;28117,754477732764;0,325436973121907
4243;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;43824;167587,79006547085;123763,79006547085;1,4324512739059125
4244;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;51941;99594,38464399148;47653,38464399148;0,5515438037499014
4245;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;2606;9038,642978627087;6432,642978627087;0,0744518863267024
4246;2;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1,0;1,0;1,0;64004;34325,99201208205;29678,007987917947;0,3434954628231244
4247;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;50803;152882,89115346855;102079,89115346855;1,1814802216836637
4248;2;ª¡§¦¬;ª¡§¦¬;1,0;1,0;1,0;962;8929,55355778178;7967,553557781779;0,09221705506691874
